group,name,fullname,param,min,max,mean,stddev,rounds,median,iqr,q1,q3,iqr_outliers,stddev_outliers,outliers,ld15iqr,hd15iqr,ops,total,iterations,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,param:operators,param:device,param:tensor_cls,param:scale
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.1]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.1",0.00020949821919202805,0.0012466255575418472,0.00022560548766756985,2.594355771368973e-05,2007,0.00022256281226873398,9.632902219891548e-06,0.00021929899230599403,0.00022893189452588558,125,84,84;125,0.00020949821919202805,0.00024338159710168839,4432.516293546468,0.4527902137488127,1,l_shipmode,FilterScan,Eq,AIR,600572,85689,7,4204004,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,PlainEncoding,0.1
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.1]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.1",0.0009215082973241806,0.0021828915923833847,0.0009349446516917569,5.51395949671296e-05,928,0.0009304103441536427,9.5427967607975e-06,0.0009271642193198204,0.0009367070160806179,12,3,3;12,0.0009215082973241806,0.0009513050317764282,1069.5820316106704,0.8676286367699504,1,l_shipmode,FilterScan,Eq,AIR,600572,85689,7,4204004,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,CPlainEncoding,0.1
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=DictionaryEncoding-scale=0.1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=DictionaryEncoding-scale=0.1]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=DictionaryEncoding-scale=0.1",0.00026329047977924347,0.0013658301904797554,0.0002695485456069534,2.7985026262312658e-05,3201,0.0002677673473954201,2.9366929084062576e-06,0.00026643648743629456,0.0002693731803447008,297,8,8;297,0.00026329047977924347,0.00027381908148527145,3709.906865749394,0.8628248944878578,1,l_shipmode,FilterScan,Eq,AIR,600572,85689,8,4804576,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,DictionaryEncoding,0.1
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CDictionaryEncoding-scale=0.1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CDictionaryEncoding-scale=0.1]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CDictionaryEncoding-scale=0.1",0.0009502936154603958,0.0020282082259655,0.000964484155701939,4.139949602225465e-05,1024,0.0009604268707334995,9.172596037387848e-06,0.0009575216099619865,0.0009666942059993744,12,4,4;12,0.0009502936154603958,0.000980529934167862,1036.8236679556576,0.9876317754387856,1,l_shipmode,FilterScan,Eq,AIR,600572,85689,8,4804576,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,CDictionaryEncoding,0.1
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.2]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.2",0.0002452349290251732,0.0008773449808359146,0.00026272271508013514,1.9716021055296848e-05,3229,0.00025342125445604324,2.611195668578148e-05,0.00025162450037896633,0.0002777364570647478,16,176,176;16,0.0002452349290251732,0.0003201868385076523,3806.29440318848,0.8483316469937563,1,l_shipmode,FilterScan,Eq,AIR,1199969,171945,7,8399783,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,PlainEncoding,0.2
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.2]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.2",0.0009205853566527367,0.002122115343809128,0.0009334418013120389,5.243816823015965e-05,1069,0.0009286925196647644,7.548602297902107e-06,0.000926425913348794,0.0009339745156466961,23,8,8;23,0.0009205853566527367,0.0009461250156164169,1071.3040690854077,0.9978492856025696,1,l_shipmode,FilterScan,Eq,AIR,1199969,171945,7,8399783,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,CPlainEncoding,0.2
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=DictionaryEncoding-scale=0.2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=DictionaryEncoding-scale=0.2]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=DictionaryEncoding-scale=0.2",0.0002621673047542572,0.0014422852545976639,0.000271212777744783,2.9887966778308434e-05,3561,0.00026780739426612854,4.1155144572257996e-06,0.0002663726918399334,0.0002704882062971592,395,76,76;395,0.0002621673047542572,0.00027666427195072174,3687.1419123955184,0.9657887015491724,1,l_shipmode,FilterScan,Eq,AIR,1199969,171945,8,9599752,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,DictionaryEncoding,0.2
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CDictionaryEncoding-scale=0.2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CDictionaryEncoding-scale=0.2]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CDictionaryEncoding-scale=0.2",0.0009535085409879684,0.0021531647071242332,0.0009701109762734005,4.773394456480619e-05,1019,0.0009648408740758896,1.1882977560162544e-05,0.0009594929870218039,0.0009713759645819664,53,13,13;53,0.0009535085409879684,0.0009894073009490967,1030.8099016067374,0.9885430848225951,1,l_shipmode,FilterScan,Eq,AIR,1199969,171945,8,9599752,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,CDictionaryEncoding,0.2
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.3]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=PlainEncoding-scale=0.3",0.00028975959867239,0.00093804020434618,0.00030498233589107665,2.2018910534237528e-05,2738,0.00029842648655176163,8.799135684967041e-06,0.00029400642961263657,0.0003028055652976036,487,467,467;487,0.00028975959867239,0.00031625013798475266,3278.878421198618,0.8350416356697679,1,l_shipmode,FilterScan,Eq,AIR,1800093,257939,7,12600651,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,PlainEncoding,0.3
string_tensor_query_processing | TPCH,"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.3]","op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=CPlainEncoding-scale=0.3",0.0009143147617578506,0.0015440406277775764,0.0009474893161240786,2.9578318924518813e-05,1059,0.0009411564096808434,2.495851367712021e-05,0.0009314590133726597,0.0009564175270497799,24,85,85;24,0.0009143147617578506,0.000994507223367691,1055.420871752653,1.0033911857753992,1,l_shipmode,FilterScan,Eq,AIR,1800093,257939,7,12600651,"[FilterScan(col='l_shipmode', pred=PredicateEq(value='AIR'))]",cuda,CPlainEncoding,0.3
